customer_id,signup_date,age,gender,region,state,income_band,churn_label,last_purchase,frequency,monetary,avg_basket,recency_days,days_since_signup,rfm_segment
10669,2023-10-04,19,Female,East,Odisha,10L-15L,0,2025-07-07,23,576814.07,25078.87260869565,25,667,Champion
10670,2021-05-25,54,Female,South,Karnataka,10L-15L,0,2025-07-05,23,453965.76,19737.641739130435,27,1529,Champion
10671,2023-11-09,20,Male,East,West Bengal,15L+,0,2025-06-18,21,431485.9,20546.94761904762,44,631,Loyal
10672,2022-11-04,27,Male,East,Odisha,6L-10L,0,2025-04-24,10,173453.34,17345.334,99,1001,Promising
10673,2022-11-28,46,Other,West,Gujarat,10L-15L,1,2025-01-16,21,501986.72,23904.129523809523,197,977,Churned
10674,2021-04-15,62,Other,North,Punjab,10L-15L,0,2025-04-15,20,390029.27,19501.4635,108,1569,Promising
10675,2022-11-12,37,Female,North,Punjab,3L-6L,0,2025-07-05,20,425512.69,21275.6345,27,993,Champion
10676,2023-03-06,23,Female,East,Bihar,<3L,0,2025-03-05,19,463331.88,24385.88842105263,149,879,At Risk
10677,2022-09-28,28,Male,South,Telangana,3L-6L,1,2024-10-09,12,172803.4,14400.283333333333,296,1038,Churned
10678,2021-04-03,60,Male,West,Maharashtra,10L-15L,0,2025-07-13,20,465231.3,23261.565,19,1581,Champion
10679,2022-07-27,52,Female,North,Haryana,3L-6L,0,2025-06-08,24,511318.55,21304.939583333333,54,1101,Loyal
10680,2023-10-22,22,Female,East,Odisha,6L-10L,0,2025-07-06,24,274011.41000000003,11417.142083333334,26,649,Champion
10681,2023-03-04,36,Female,Central,Madhya Pradesh,<3L,0,2025-06-01,20,439333.39999999997,21966.67,61,881,Loyal
10682,2021-05-31,30,Female,North,Punjab,3L-6L,0,2025-05-09,20,369654.74,18482.737,84,1523,Loyal
10683,2023-11-18,26,Male,South,Kerala,6L-10L,0,2025-06-27,21,446171.48,21246.26095238095,35,622,Loyal
10684,2023-11-16,57,Female,Central,Chhattisgarh,<3L,0,2025-07-28,20,484456.45999999996,24222.822999999997,4,624,Champion
10685,2021-07-05,47,Male,East,Odisha,10L-15L,0,2025-07-17,20,382816.13,19140.8065,15,1488,Champion
10686,2023-05-27,26,Male,North,Delhi,3L-6L,0,2025-06-20,18,472395.79000000004,26244.210555555557,42,797,Loyal
10687,2022-03-22,48,Male,South,Tamil Nadu,10L-15L,0,2025-06-08,25,568038.64,22721.5456,54,1228,Loyal
10688,2022-10-13,37,Male,West,Maharashtra,3L-6L,0,2025-07-12,27,648881.08,24032.632592592592,20,1023,Champion
10689,2022-05-03,20,Female,Central,Chhattisgarh,15L+,0,2025-06-13,23,691909.48,30083.020869565218,49,1186,Loyal
10690,2023-05-07,39,Male,South,Kerala,6L-10L,0,2025-07-22,19,399629.34,21033.123157894737,10,817,Champion
10691,2023-12-28,26,Male,East,Odisha,<3L,0,2025-06-01,17,391622.78,23036.63411764706,61,582,Loyal
10692,2023-05-21,29,Female,West,Rajasthan,<3L,0,2025-04-13,12,260199.19999999998,21683.266666666666,110,803,Promising
10693,2023-10-17,59,Female,North,Haryana,<3L,0,2025-07-08,27,710340.59,26308.91074074074,24,654,Champion
10694,2023-11-02,51,Male,South,Telangana,6L-10L,0,2025-06-02,25,480273.14,19210.925600000002,60,638,Loyal
10695,2021-04-09,24,Male,West,Maharashtra,10L-15L,1,2024-02-01,15,317969.87,21197.99133333333,547,1575,Churned
10696,2021-10-05,58,Male,North,Punjab,3L-6L,0,2025-03-25,14,347057.82,24789.844285714287,129,1396,At Risk
10697,2023-03-02,44,Female,West,Rajasthan,3L-6L,0,2025-06-22,21,510544.33,24311.634761904763,40,883,Loyal
10698,2022-10-09,59,Male,East,Bihar,6L-10L,0,2025-06-10,13,293006.98000000004,22538.998461538464,52,1027,Loyal
10699,2021-02-24,53,Male,Central,Madhya Pradesh,6L-10L,0,2025-03-11,16,353317.04,22082.315,143,1619,At Risk
10700,2021-04-15,33,Male,North,Punjab,6L-10L,0,2025-04-06,21,342094.66,16290.221904761904,117,1569,Promising
10701,2022-07-24,43,Female,Central,Chhattisgarh,6L-10L,0,2025-06-14,33,706483.37,21408.58696969697,48,1104,Loyal
10702,2022-11-06,42,Male,South,Tamil Nadu,6L-10L,0,2025-05-02,19,387855.6,20413.452631578944,91,999,Promising
10703,2021-07-03,51,Female,North,Punjab,15L+,0,2025-05-30,17,557088.26,32769.897647058824,63,1490,Loyal
10704,2021-07-07,29,Male,West,Maharashtra,3L-6L,0,2025-07-05,17,409284.67,24075.56882352941,27,1486,Champion
10705,2021-05-22,33,Female,East,Bihar,<3L,1,2025-01-23,12,144161.87,12013.489166666666,190,1532,Churned
10706,2022-09-11,29,Male,Central,Madhya Pradesh,<3L,0,2025-06-22,13,284442.74,21880.21076923077,40,1055,Loyal
10707,2021-01-09,31,Male,North,Delhi,6L-10L,0,2025-06-15,15,227525.48,15168.365333333333,47,1665,Loyal
10708,2022-09-19,25,Male,North,Delhi,3L-6L,0,2025-07-21,14,229998.2,16428.442857142858,11,1047,Champion
10709,2022-06-06,19,Female,East,West Bengal,15L+,0,2025-06-22,19,534845.09,28149.741578947367,40,1152,Loyal
10710,2022-05-26,62,Female,Central,Madhya Pradesh,6L-10L,0,2025-07-07,18,399128.96,22173.83111111111,25,1163,Champion
10711,2023-01-14,21,Male,East,West Bengal,6L-10L,0,2025-06-18,31,619158.98,19972.870322580646,44,930,Loyal
10712,2022-07-27,59,Male,West,Gujarat,10L-15L,0,2025-07-05,18,369884.24,20549.124444444446,27,1101,Champion
10713,2023-03-08,18,Female,Central,Chhattisgarh,3L-6L,0,2025-04-21,17,286791.94,16870.11411764706,102,877,Promising
10714,2023-04-17,54,Female,Central,Chhattisgarh,10L-15L,0,2025-07-24,18,426391.29,23688.405,8,837,Champion
10715,2023-10-05,33,Male,East,Bihar,<3L,0,2025-07-08,16,228197.55,14262.346875,24,666,Champion
10716,2023-05-26,42,Male,West,Gujarat,6L-10L,0,2025-05-06,20,455080.52,22754.026,87,798,Loyal
10717,2022-07-21,31,Female,East,Odisha,15L+,0,2025-07-07,24,512321.55,21346.73125,25,1107,Champion
10718,2022-06-23,41,Female,West,Rajasthan,10L-15L,0,2025-06-30,22,558670.37,25394.107727272727,32,1135,Loyal
10719,2021-09-16,39,Female,East,West Bengal,10L-15L,0,2025-05-17,25,544573.9,21782.956000000002,76,1415,Loyal
10720,2022-10-19,42,Female,East,Bihar,3L-6L,0,2025-06-13,26,669033.59,25732.061153846153,49,1017,Loyal
10721,2021-06-02,36,Female,East,Bihar,10L-15L,0,2025-06-23,18,436630.44,24257.246666666666,39,1521,Loyal
10722,2023-10-17,43,Male,West,Maharashtra,6L-10L,0,2025-07-11,21,565757.85,26940.85,21,654,Champion
10723,2023-07-15,56,Male,West,Maharashtra,6L-10L,0,2025-07-09,20,331491.8,16574.59,23,748,Champion
10724,2021-05-12,38,Male,Central,Madhya Pradesh,<3L,0,2025-07-13,19,490235.45,25801.865789473686,19,1542,Champion
10725,2023-05-11,34,Male,West,Maharashtra,3L-6L,0,2025-07-19,23,579438.7,25192.986956521738,13,813,Champion
10726,2021-05-09,24,Male,North,Punjab,6L-10L,0,2025-07-14,22,552545.07,25115.684999999998,18,1545,Champion
10727,2023-03-01,34,Male,East,Bihar,<3L,0,2025-06-19,16,308938.97,19308.685625,43,884,Loyal
10728,2021-04-07,23,Female,South,Kerala,6L-10L,0,2025-04-18,24,665596.6,27733.191666666666,105,1577,Promising
10729,2022-06-19,26,Male,North,Delhi,10L-15L,0,2025-05-09,26,559597.12,21522.966153846155,84,1139,Loyal
10730,2022-12-22,62,Male,North,Delhi,10L-15L,0,2025-06-13,32,723453.38,22607.918125,49,953,Loyal
10731,2023-03-10,22,Female,East,Bihar,<3L,0,2025-03-13,19,304161.98,16008.525263157893,141,875,At Risk
10732,2022-04-04,40,Female,Central,Madhya Pradesh,15L+,0,2025-07-18,21,458390.25,21828.10714285714,14,1215,Champion
10733,2023-10-07,57,Female,East,Odisha,<3L,0,2025-05-28,18,309514.92,17195.27333333333,65,664,Loyal
10734,2023-04-28,62,Female,East,Bihar,6L-10L,0,2025-06-24,27,547637.01,20282.852222222224,38,826,Loyal
10735,2021-08-17,24,Female,North,Delhi,10L-15L,0,2025-07-23,23,531815.38,23122.407826086957,9,1445,Champion
10736,2023-01-05,25,Male,West,Gujarat,<3L,0,2025-05-07,18,449901.11,24994.50611111111,86,939,Loyal
10737,2023-03-11,35,Male,North,Punjab,<3L,0,2025-07-29,23,514008.11,22348.178695652172,3,874,Champion
10738,2022-01-01,44,Female,Central,Madhya Pradesh,<3L,0,2025-04-18,22,460886.79,20949.399545454544,105,1308,Promising
10739,2023-03-20,63,Male,Central,Madhya Pradesh,6L-10L,0,2025-04-28,14,490218.09,35015.57785714286,95,865,Promising
10740,2023-09-11,27,Male,Central,Madhya Pradesh,10L-15L,0,2025-05-04,22,406029.79,18455.899545454544,89,690,Loyal
10741,2023-06-14,25,Male,South,Tamil Nadu,<3L,0,2025-04-25,16,338825.76,21176.61,98,779,Promising
10742,2023-04-15,29,Male,North,Haryana,<3L,1,2024-05-19,17,361818.23,21283.425294117646,439,839,Churned
10743,2022-11-26,59,Male,South,Kerala,6L-10L,0,2025-07-27,21,529130.24,25196.678095238094,5,979,Champion
10744,2021-10-24,19,Male,West,Maharashtra,3L-6L,0,2025-07-10,19,301280.07,15856.845789473684,22,1377,Champion
10745,2023-05-21,35,Female,South,Telangana,6L-10L,0,2025-07-10,24,433876.56,18078.19,22,803,Champion
10746,2022-02-03,23,Female,Central,Chhattisgarh,15L+,1,2025-01-10,17,436006.64999999997,25647.449999999997,203,1275,Churned
10747,2022-08-06,25,Male,North,Delhi,10L-15L,0,2025-07-15,24,486794.68,20283.111666666668,17,1091,Champion
10748,2021-12-11,61,Female,North,Delhi,10L-15L,0,2025-02-03,22,504287.41,22922.155,179,1329,At Risk
10749,2021-12-09,18,Male,South,Karnataka,6L-10L,0,2025-07-23,21,576981.13,27475.291904761903,9,1331,Champion
10750,2021-06-22,33,Female,West,Gujarat,10L-15L,0,2025-05-10,21,483078.39,23003.73285714286,83,1501,Loyal
10751,2023-11-19,61,Female,West,Rajasthan,3L-6L,0,2025-07-23,23,509297.12,22143.353043478262,9,621,Champion
10752,2021-06-11,46,Male,South,Karnataka,<3L,0,2025-06-24,31,794151.38,25617.786451612905,38,1512,Loyal
10753,2021-04-05,21,Female,West,Gujarat,6L-10L,0,2025-06-01,10,179196.54,17919.654000000002,61,1579,Loyal
10754,2023-10-23,39,Other,West,Maharashtra,<3L,0,2025-07-12,18,528447.47,29358.192777777775,20,648,Champion
10755,2022-08-31,63,Female,East,Odisha,10L-15L,0,2025-07-29,25,688446.03,27537.841200000003,3,1066,Champion
10756,2022-04-25,36,Other,East,Bihar,6L-10L,0,2025-07-02,14,408675.45,29191.10357142857,30,1194,Champion
10757,2023-03-19,42,Female,North,Punjab,15L+,0,2025-06-21,19,454874.52999999997,23940.764736842102,41,866,Loyal
10758,2022-02-24,42,Male,South,Karnataka,3L-6L,1,2024-08-05,12,275168.65,22930.720833333336,361,1254,Churned
10759,2021-05-21,49,Female,East,West Bengal,6L-10L,0,2025-07-09,19,341909.06,17995.213684210525,23,1533,Champion
10760,2023-03-11,26,Female,North,Haryana,6L-10L,0,2025-06-14,18,280230.60000000003,15568.366666666669,48,874,Loyal
10761,2021-07-12,57,Female,East,West Bengal,3L-6L,1,2024-12-27,20,329513.80000000005,16475.690000000002,217,1481,Churned
10762,2022-08-29,64,Male,North,Delhi,6L-10L,0,2025-07-21,29,616186.1,21247.796551724135,11,1068,Champion
10763,2023-11-06,24,Female,West,Maharashtra,6L-10L,0,2025-06-24,25,593992.46,23759.698399999997,38,634,Loyal
10764,2023-10-23,56,Male,North,Haryana,15L+,0,2025-05-13,18,376053.75,20891.875,80,648,Loyal
10765,2022-01-31,56,Female,North,Punjab,6L-10L,0,2025-06-26,23,578250.11,25141.309130434784,36,1278,Loyal
10766,2023-05-05,52,Male,West,Rajasthan,<3L,0,2025-07-15,15,284887.09,18992.47266666667,17,819,Champion
10767,2022-11-02,35,Female,South,Kerala,6L-10L,0,2025-05-24,19,487976.77,25682.98789473684,69,1003,Loyal
10768,2022-06-09,40,Female,South,Kerala,6L-10L,0,2025-06-28,14,334730.38,23909.312857142857,34,1149,Loyal
10769,2021-06-03,57,Male,South,Kerala,<3L,0,2025-06-13,19,451794.3,23778.64736842105,49,1520,Loyal
10770,2022-02-17,25,Female,South,Tamil Nadu,3L-6L,1,2025-01-30,23,486241.84,21140.949565217394,183,1261,Churned
10771,2022-12-15,56,Male,West,Gujarat,3L-6L,0,2025-07-20,28,503134.22,17969.079285714284,12,960,Champion
10772,2023-12-17,61,Other,West,Rajasthan,<3L,0,2025-04-13,25,490505.99,19620.2396,110,593,Promising
10773,2021-01-06,50,Female,South,Telangana,6L-10L,0,2025-06-23,21,460586.14,21932.673333333332,39,1668,Loyal
10774,2023-02-25,34,Male,West,Gujarat,3L-6L,0,2025-07-08,20,402135.6,20106.78,24,888,Champion
10775,2023-07-16,44,Male,West,Rajasthan,6L-10L,0,2025-07-29,22,451147.69,20506.71318181818,3,747,Champion
10776,2023-11-08,20,Male,East,Bihar,3L-6L,0,2025-06-15,23,471938.38,20519.06,47,632,Loyal
10777,2022-04-10,61,Male,East,Odisha,6L-10L,0,2025-05-19,13,326780.51,25136.96230769231,74,1209,Loyal
10778,2021-05-10,34,Female,Central,Madhya Pradesh,3L-6L,0,2025-06-29,21,421186.04000000004,20056.478095238097,33,1544,Loyal
10779,2021-10-24,20,Female,East,West Bengal,10L-15L,0,2025-06-23,26,603346.09,23205.618846153844,39,1377,Loyal
10780,2023-07-21,55,Male,South,Karnataka,<3L,0,2025-05-14,16,226642.06,14165.12875,79,742,Loyal
10781,2023-08-20,48,Female,East,Bihar,6L-10L,0,2025-04-11,20,481032.49,24051.624499999998,112,712,Promising
10782,2022-11-29,47,Male,Central,Madhya Pradesh,3L-6L,0,2025-07-02,28,582911.8099999999,20818.278928571428,30,976,Champion
10783,2021-05-15,20,Female,West,Gujarat,3L-6L,0,2025-07-16,24,536535.61,22355.650416666667,16,1539,Champion
10784,2021-05-14,53,Male,North,Haryana,6L-10L,0,2025-04-14,16,184389.9,11524.36875,109,1540,Promising
10785,2022-06-08,47,Female,East,West Bengal,10L-15L,0,2025-07-07,21,384986.0,18332.666666666668,25,1150,Champion
10786,2022-10-07,55,Female,West,Rajasthan,10L-15L,0,2025-03-22,16,314667.2,19666.7,132,1029,At Risk
10787,2021-02-05,56,Male,South,Kerala,3L-6L,0,2025-05-17,34,978142.42,28768.894705882354,76,1638,Loyal
10788,2023-01-22,27,Female,Central,Madhya Pradesh,3L-6L,0,2025-05-02,22,411703.11,18713.777727272725,91,922,Promising
10789,2022-08-20,27,Other,Central,Madhya Pradesh,6L-10L,0,2025-04-22,21,450853.55,21469.216666666667,101,1077,Promising
10790,2021-01-14,61,Male,Central,Chhattisgarh,6L-10L,0,2025-05-08,14,305047.55,21789.110714285714,85,1660,Loyal
10791,2021-04-15,42,Male,North,Haryana,3L-6L,0,2025-07-15,24,412067.79000000004,17169.491250000003,17,1569,Champion
10792,2022-05-13,38,Female,East,Bihar,10L-15L,0,2025-07-23,20,375202.41000000003,18760.1205,9,1176,Champion
10793,2023-03-03,31,Male,East,Bihar,6L-10L,0,2025-07-12,22,482533.27,21933.330454545456,20,882,Champion
10794,2023-06-23,48,Male,West,Maharashtra,6L-10L,0,2025-06-27,20,371067.4,18553.370000000003,35,770,Loyal
10795,2022-04-18,53,Male,Central,Chhattisgarh,3L-6L,0,2025-07-26,18,340751.87,18930.659444444445,6,1201,Champion
10796,2021-11-20,18,Female,South,Tamil Nadu,3L-6L,0,2025-04-20,13,266963.72,20535.67076923077,103,1350,Promising
10797,2023-11-27,43,Male,East,West Bengal,3L-6L,0,2025-07-28,22,566691.28,25758.694545454546,4,613,Champion
10798,2022-05-18,64,Male,West,Rajasthan,10L-15L,0,2025-05-08,22,372164.97,16916.589545454543,85,1171,Loyal
10799,2021-12-12,31,Female,West,Gujarat,3L-6L,0,2025-07-28,25,609764.59,24390.583599999998,4,1328,Champion
10800,2022-04-30,31,Female,West,Gujarat,10L-15L,0,2025-04-14,19,354058.05000000005,18634.634210526317,109,1189,Promising
10801,2021-01-14,59,Female,South,Telangana,10L-15L,0,2025-06-14,25,582479.76,23299.1904,48,1660,Loyal
10802,2021-11-27,20,Male,Central,Madhya Pradesh,6L-10L,0,2025-06-15,30,497697.74,16589.924666666666,47,1343,Loyal
10803,2022-07-19,36,Female,North,Punjab,<3L,0,2025-07-14,17,296943.73,17467.278235294118,18,1109,Champion
10804,2023-10-03,39,Female,East,Bihar,3L-6L,0,2025-07-02,25,424655.48,16986.2192,30,668,Champion
10805,2023-03-20,55,Male,West,Gujarat,6L-10L,0,2025-02-11,16,399268.71,24954.294375,171,865,At Risk
10806,2023-05-06,24,Female,North,Punjab,6L-10L,0,2025-07-30,18,326657.88,18147.66,2,818,Champion
10807,2022-08-20,38,Female,East,Odisha,10L-15L,0,2025-02-21,18,356486.82999999996,19804.823888888888,161,1077,At Risk
10808,2021-05-02,25,Male,East,Bihar,3L-6L,0,2025-06-15,13,153495.84,11807.372307692307,47,1552,Loyal
10809,2022-03-05,55,Male,West,Maharashtra,10L-15L,0,2025-07-07,19,399880.66,21046.35052631579,25,1245,Champion
10810,2023-12-28,47,Female,North,Haryana,3L-6L,0,2025-07-25,20,618303.09,30915.154499999997,7,582,Champion
10811,2021-02-18,41,Male,South,Telangana,3L-6L,0,2025-07-16,24,499831.19,20826.299583333333,16,1625,Champion
10812,2023-08-21,36,Male,South,Telangana,<3L,0,2025-06-11,16,350744.66,21921.54125,51,711,Loyal
10813,2023-01-20,25,Male,West,Gujarat,6L-10L,0,2025-07-12,25,654952.24,26198.0896,20,924,Champion
10814,2021-11-07,61,Male,South,Kerala,3L-6L,0,2025-04-10,28,524561.48,18734.338571428572,113,1363,Promising
10815,2023-05-02,48,Male,East,Odisha,3L-6L,0,2025-07-20,15,290559.59,19370.639333333336,12,822,Champion
10816,2023-07-06,33,Female,West,Maharashtra,10L-15L,0,2025-02-03,14,337929.98,24137.855714285713,179,757,At Risk
10817,2021-02-17,37,Male,West,Rajasthan,6L-10L,0,2025-06-13,19,391439.84,20602.096842105264,49,1626,Loyal
10818,2021-04-27,52,Male,North,Punjab,<3L,0,2025-07-24,25,709920.42,28396.8168,8,1557,Champion
10819,2022-12-30,51,Female,Central,Chhattisgarh,<3L,0,2025-04-06,17,363602.61,21388.38882352941,117,945,Promising
10820,2023-12-31,39,Male,North,Delhi,6L-10L,0,2025-07-18,24,397225.07,16551.044583333332,14,579,Champion
10821,2021-01-27,32,Female,North,Haryana,3L-6L,1,2024-12-19,22,516595.45,23481.611363636363,225,1647,Churned
10822,2022-12-30,49,Male,North,Punjab,3L-6L,0,2025-04-21,12,304066.73,25338.894166666665,102,945,Promising
10823,2021-05-30,48,Male,South,Telangana,6L-10L,0,2025-06-28,21,571382.66,27208.698095238098,34,1524,Loyal
10824,2022-12-13,46,Male,Central,Madhya Pradesh,3L-6L,0,2025-07-28,16,330662.86,20666.42875,4,962,Champion
10825,2022-11-14,21,Male,South,Kerala,6L-10L,0,2025-07-16,17,413477.13,24322.18411764706,16,991,Champion
10826,2021-04-10,40,Male,West,Gujarat,3L-6L,0,2025-06-15,19,365430.66,19233.192631578946,47,1574,Loyal
10827,2023-01-16,46,Female,East,Odisha,3L-6L,1,2024-05-22,17,338809.78,19929.98705882353,436,928,Churned
10828,2023-09-10,62,Male,North,Delhi,<3L,0,2025-06-28,15,421294.18,28086.278666666665,34,691,Loyal
10829,2023-08-04,42,Female,East,Odisha,3L-6L,0,2025-03-17,27,474436.89,17571.736666666668,137,728,At Risk
10830,2021-02-01,34,Female,North,Delhi,<3L,0,2025-06-02,21,501506.69,23881.270952380954,60,1642,Loyal
10831,2021-09-27,44,Male,East,Odisha,3L-6L,0,2025-07-24,19,601588.2,31662.53684210526,8,1404,Champion
10832,2021-09-21,26,Female,East,West Bengal,10L-15L,0,2025-07-16,26,569106.69,21888.718846153843,16,1410,Champion
10833,2022-05-12,22,Male,East,Odisha,10L-15L,0,2025-07-20,21,544821.09,25943.86142857143,12,1177,Champion
10834,2021-06-06,49,Male,South,Kerala,3L-6L,0,2025-07-08,25,598397.17,23935.8868,24,1517,Champion
10835,2023-07-25,64,Male,West,Maharashtra,6L-10L,0,2025-06-16,24,413506.37,17229.432083333333,46,738,Loyal
10836,2023-05-01,57,Female,East,Bihar,6L-10L,0,2025-06-26,17,506259.89,29779.993529411764,36,823,Loyal
10837,2023-06-05,45,Female,South,Kerala,10L-15L,0,2025-07-04,25,563919.23,22556.7692,28,788,Champion
10838,2021-08-06,19,Male,East,West Bengal,3L-6L,0,2025-07-23,21,413383.16,19684.91238095238,9,1456,Champion
10839,2021-01-16,64,Female,North,Delhi,3L-6L,0,2025-04-29,19,391367.98,20598.314736842105,94,1658,Promising
10840,2023-09-25,39,Female,Central,Chhattisgarh,3L-6L,0,2025-07-24,19,471112.7,24795.405263157896,8,676,Champion
10841,2021-11-13,31,Male,West,Maharashtra,<3L,0,2025-07-16,23,448078.54,19481.67565217391,16,1357,Champion
10842,2022-12-20,59,Female,South,Telangana,3L-6L,0,2025-04-18,20,352828.01,17641.4005,105,955,Promising
10843,2023-09-23,53,Female,West,Gujarat,10L-15L,0,2025-06-17,27,673519.5,24945.166666666668,45,678,Loyal
10844,2021-02-09,53,Female,West,Gujarat,10L-15L,0,2025-07-28,22,501634.07,22801.548636363637,4,1634,Champion
10845,2021-01-06,31,Other,West,Maharashtra,<3L,0,2025-06-27,25,493781.3,19751.252,35,1668,Loyal
10846,2021-01-06,64,Male,North,Punjab,6L-10L,0,2025-06-20,16,313042.12,19565.1325,42,1668,Loyal
10847,2021-06-21,39,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-22,28,629335.1699999999,22476.25607142857,40,1502,Loyal
10848,2021-02-26,42,Female,Central,Madhya Pradesh,6L-10L,0,2025-07-22,15,353429.01,23561.934,10,1617,Champion
10849,2023-06-17,53,Male,Central,Madhya Pradesh,6L-10L,0,2025-07-21,26,608842.26,23417.010000000002,11,776,Champion
10850,2022-10-26,49,Male,Central,Madhya Pradesh,<3L,1,2024-12-30,18,414653.33,23036.29611111111,214,1010,Churned
10851,2023-12-10,26,Other,Central,Madhya Pradesh,10L-15L,0,2025-07-28,19,429818.04000000004,22622.00210526316,4,600,Champion
10852,2023-05-28,32,Male,West,Gujarat,15L+,0,2025-04-14,20,410805.8,20540.29,109,796,Promising
10853,2023-11-21,34,Male,North,Haryana,6L-10L,0,2025-02-06,15,320419.79,21361.319333333333,176,619,At Risk
10854,2021-09-19,62,Female,East,West Bengal,6L-10L,0,2025-07-18,22,352689.75,16031.352272727272,14,1412,Champion
10855,2021-11-12,51,Male,South,Telangana,6L-10L,0,2025-06-03,12,242661.03999999998,20221.75333333333,59,1358,Loyal
10856,2023-07-20,35,Male,South,Telangana,3L-6L,0,2025-05-11,20,394701.95,19735.0975,82,743,Loyal
10857,2021-09-26,52,Other,Central,Chhattisgarh,<3L,0,2025-06-17,19,332815.6,17516.610526315788,45,1405,Loyal
10858,2021-03-04,52,Male,Central,Chhattisgarh,6L-10L,0,2025-07-24,16,240809.80000000002,15050.612500000001,8,1611,Champion
10859,2023-01-03,36,Male,East,Odisha,<3L,0,2025-07-16,24,444990.12,18541.255,16,941,Champion
10860,2023-05-28,36,Male,West,Rajasthan,10L-15L,0,2025-06-15,22,523844.9,23811.13181818182,47,796,Loyal
10861,2023-11-27,60,Female,North,Haryana,3L-6L,0,2025-06-30,24,541812.5599999999,22575.52333333333,32,613,Loyal
10862,2023-10-13,44,Male,South,Kerala,3L-6L,1,2024-07-15,17,291273.77999999997,17133.75176470588,382,658,Churned
10863,2021-05-12,25,Female,Central,Madhya Pradesh,3L-6L,0,2025-03-01,16,358324.7,22395.29375,153,1542,At Risk
10864,2023-04-26,51,Male,East,Odisha,15L+,0,2025-06-10,27,576803.4,21363.08888888889,52,828,Loyal
10865,2023-07-16,45,Male,East,Bihar,3L-6L,0,2025-02-06,22,505029.72,22955.896363636362,176,747,At Risk
10866,2023-02-04,41,Female,East,Bihar,3L-6L,0,2025-07-07,24,302438.12,12601.588333333333,25,909,Champion
10867,2023-06-17,52,Female,South,Karnataka,3L-6L,0,2025-07-15,16,360527.83,22532.989375,17,776,Champion
10868,2023-07-07,60,Other,Central,Madhya Pradesh,6L-10L,0,2025-05-12,32,603887.01,18871.4690625,81,756,Loyal
10869,2022-05-04,33,Male,West,Rajasthan,15L+,0,2025-06-29,25,501829.08,20073.1632,33,1185,Loyal
10870,2021-02-13,37,Female,West,Maharashtra,3L-6L,0,2025-07-17,23,385246.61,16749.85260869565,15,1630,Champion
10871,2022-05-15,26,Female,South,Tamil Nadu,10L-15L,0,2025-05-11,17,279879.43,16463.49588235294,82,1174,Loyal
10872,2021-08-09,48,Male,West,Gujarat,3L-6L,0,2025-06-13,21,431090.96,20528.140952380953,49,1453,Loyal
10873,2021-05-05,36,Male,Central,Chhattisgarh,6L-10L,0,2025-07-08,21,511765.46,24369.78380952381,24,1549,Champion
10874,2021-05-17,34,Female,West,Maharashtra,<3L,0,2025-06-26,17,383488.32,22558.136470588237,36,1537,Loyal
10875,2023-02-03,50,Male,East,Odisha,6L-10L,1,2025-01-08,19,450611.39,23716.38894736842,205,910,Churned
10876,2022-07-07,37,Female,South,Karnataka,6L-10L,0,2025-07-01,19,435599.66,22926.29789473684,31,1121,Loyal
10877,2022-08-15,39,Other,East,Odisha,6L-10L,0,2025-05-24,17,441452.82,25967.81294117647,69,1082,Loyal
10878,2023-03-27,38,Male,South,Tamil Nadu,3L-6L,0,2025-07-09,15,448393.21,29892.880666666668,23,858,Champion
10879,2022-08-24,30,Male,West,Gujarat,10L-15L,0,2025-05-05,20,378402.39,18920.1195,88,1073,Loyal
10880,2022-11-21,23,Male,North,Punjab,15L+,0,2025-05-27,17,226315.31,13312.665294117647,66,984,Loyal
10881,2021-04-05,56,Male,North,Delhi,6L-10L,0,2025-05-21,18,422749.5,23486.083333333332,72,1579,Loyal
10882,2023-07-21,22,Male,West,Maharashtra,6L-10L,0,2025-07-14,23,441260.87,19185.255217391303,18,742,Champion
10883,2022-05-07,33,Female,South,Telangana,10L-15L,0,2025-04-03,24,548874.88,22869.786666666667,120,1182,Promising
10884,2021-06-19,49,Male,East,West Bengal,3L-6L,0,2025-06-06,20,460941.27999999997,23047.064,56,1504,Loyal
10885,2023-06-10,24,Female,East,West Bengal,10L-15L,0,2025-07-02,22,537235.92,24419.81454545455,30,783,Champion
10886,2023-03-16,48,Male,East,West Bengal,3L-6L,0,2025-07-11,21,362641.24,17268.630476190476,21,869,Champion
10887,2021-02-28,52,Male,West,Rajasthan,10L-15L,0,2025-07-15,24,558207.57,23258.648749999997,17,1615,Champion
10888,2021-07-31,49,Male,South,Karnataka,<3L,0,2025-06-28,32,689454.5,21545.453125,34,1462,Loyal
10889,2021-01-18,32,Female,West,Maharashtra,3L-6L,0,2025-06-10,10,205337.29,20533.729,52,1656,Loyal
10890,2021-10-24,18,Male,South,Telangana,6L-10L,0,2025-07-24,20,302528.73,15126.4365,8,1377,Champion
10891,2021-04-20,59,Male,South,Tamil Nadu,6L-10L,0,2025-03-05,15,349059.81,23270.654,149,1564,At Risk
10892,2023-02-17,33,Female,East,Odisha,10L-15L,0,2025-07-17,19,371528.88,19554.151578947367,15,896,Champion
10893,2022-07-27,55,Female,Central,Madhya Pradesh,15L+,0,2025-07-09,17,366599.26,21564.662352941177,23,1101,Champion
