customer_id,signup_date,age,gender,region,state,income_band,churn_label,last_purchase,frequency,monetary,avg_basket,recency_days,days_since_signup,rfm_segment,churn_probability,revenue_at_risk,priority_score,recommended_action
10951,2021-04-13,33,Female,Central,Chhattisgarh,<3L,0,2025-06-15,28,811756.23,28991.293928571427,47,1571,Loyal,8.62554743410858e-14,7.001841866798154e-08,2.030534141371465e-06,Cross-sell
10952,2021-11-30,33,Male,South,Karnataka,6L-10L,0,2025-05-10,16,308581.52,19286.345,83,1340,Loyal,1.124566323344492e-09,0.0003470203853984548,0.0058993465517737315,Cross-sell
10953,2022-11-05,58,Female,North,Haryana,<3L,0,2025-06-13,22,461810.26,20991.37545454545,49,1000,Loyal,2.9954451133690674e-16,1.3833272866206986e-10,3.181652759227607e-09,Cross-sell
10954,2022-04-14,43,Female,South,Telangana,6L-10L,1,2024-12-13,17,327865.85,19286.226470588237,231,1205,Churned,0.9999997725599443,327865.7754301728,5901583.95774311,Discount Campaign
10955,2023-05-11,51,Female,North,Punjab,3L-6L,0,2025-03-25,19,370068.07,19477.266842105262,129,813,At Risk,1.9150972562417134e-06,0.7087163454796663,14.174326909593326,Cross-sell
10956,2022-11-01,41,Female,East,Bihar,6L-10L,0,2025-07-14,28,591470.89,21123.960357142856,18,1004,Champion,1.3002076116669964e-20,7.690349532574528e-15,2.2302013644466132e-13,Cross-sell
10957,2022-03-15,38,Male,South,Tamil Nadu,10L-15L,0,2025-04-30,19,303588.16000000003,15978.324210526318,93,1235,Promising,2.3870851788266794e-09,0.0007246907972032627,0.014493815944065253,Cross-sell
10958,2022-11-26,47,Male,East,Bihar,6L-10L,1,2025-01-17,24,557760.85,23240.035416666666,196,979,Churned,0.6503999733389676,362767.6419695199,9069191.049237998,Reminder
10959,2023-11-30,56,Male,East,West Bengal,<3L,0,2025-07-04,18,453610.38,25200.576666666668,28,610,Champion,4.5111953031573735e-18,2.0463250157194315e-12,3.88801752986692e-11,Cross-sell
10960,2022-03-27,33,Male,North,Punjab,6L-10L,0,2025-02-23,22,380153.18,17279.69,159,1223,At Risk,0.0007949539032695457,302.2042542813302,6950.697848470594,Cross-sell
10961,2021-06-18,56,Male,North,Delhi,15L+,0,2025-07-27,17,341215.77,20071.515882352945,5,1505,Champion,2.181877025109131e-19,7.444908491679215e-14,1.3400835285022586e-12,Cross-sell
10962,2022-03-24,29,Male,North,Punjab,3L-6L,0,2025-06-17,23,395075.77,17177.20739130435,45,1226,Loyal,6.867683190035169e-16,2.713255224419201e-10,6.511812538606083e-09,Cross-sell
10963,2023-07-09,36,Male,North,Punjab,3L-6L,0,2025-03-26,17,247400.5,14552.970588235294,128,754,At Risk,3.06316533794174e-05,7.578286361894555,136.40915451410197,Cross-sell
10964,2021-08-27,60,Male,North,Haryana,10L-15L,0,2025-07-11,26,624496.85,24019.109615384616,21,1435,Champion,1.5275925536396948e-19,9.539767378314454e-14,2.5757371921449028e-12,Cross-sell
10965,2023-11-06,62,Female,South,Tamil Nadu,3L-6L,0,2025-02-07,17,339122.55,19948.385294117645,175,634,At Risk,0.26782829202423314,90826.6133534026,1634879.0403612468,Cross-sell
10966,2022-10-07,61,Male,East,Bihar,6L-10L,0,2025-06-07,19,425783.59,22409.662631578947,55,1029,Loyal,1.4172633764938926e-15,6.034474884190913e-10,1.2068949768381826e-08,Cross-sell
10967,2022-10-21,32,Female,South,Telangana,10L-15L,0,2025-07-09,13,246167.04,18935.926153846154,23,1015,Champion,6.136666149827716e-15,1.5106449415712856e-09,2.1149029181997998e-08,Cross-sell
10968,2021-12-14,57,Male,South,Kerala,<3L,0,2025-04-03,18,406827.17,22601.509444444444,120,1326,Promising,8.025263021518559e-07,0.32648950435500446,6.203300582745085,Cross-sell
10969,2023-10-05,61,Male,East,Odisha,6L-10L,0,2025-05-25,18,486716.65,27039.81388888889,68,666,Loyal,1.3662026008348455e-14,6.649535530996233e-09,1.2634117508892843e-07,Cross-sell
10970,2021-02-09,63,Female,East,Bihar,6L-10L,0,2025-04-25,22,528028.7,24001.304545454543,98,1634,Promising,2.188953081513442e-10,0.00011558300499925366,0.0026584091149828345,Cross-sell
10971,2021-11-24,18,Male,South,Tamil Nadu,3L-6L,0,2025-03-01,27,545349.06,20198.11333333333,153,1346,At Risk,0.0008910470071756968,485.9316477790796,13606.086137814229,Cross-sell
10972,2022-04-04,53,Male,South,Kerala,10L-15L,0,2025-05-29,18,450031.6,25001.75555555556,64,1215,Loyal,3.8897380913667604e-13,1.7505050568387294e-07,3.325959607993586e-06,Cross-sell
10973,2022-06-07,64,Female,East,West Bengal,3L-6L,0,2025-07-30,13,287379.41,22106.10846153846,2,1151,Champion,5.302793752551512e-19,1.5239137399599394e-13,2.1334792359439152e-12,Cross-sell
10974,2022-06-04,53,Male,North,Haryana,3L-6L,0,2025-05-15,16,318385.42,19899.08875,78,1154,Loyal,3.084370961888098e-11,9.820187441365461e-06,0.00016694318650321285,Cross-sell
10975,2021-06-11,28,Male,East,West Bengal,10L-15L,1,2024-12-22,17,304509.26,17912.309411764705,222,1512,Churned,0.9999998433040053,304509.2122846186,5481165.821123134,Discount Campaign
10976,2021-09-05,53,Female,Central,Chhattisgarh,3L-6L,0,2025-07-27,16,536626.66,33539.16625,5,1426,Champion,3.1539363398192646e-20,1.6924863238898372e-14,2.8772267506127234e-13,Cross-sell
10977,2021-04-15,22,Male,South,Telangana,10L-15L,0,2025-06-05,15,225494.33,15032.955333333335,57,1569,Loyal,2.0974140620319567e-10,4.729549786504745e-05,0.0007567279658407592,Cross-sell
10978,2022-09-19,40,Female,North,Delhi,<3L,0,2025-06-14,26,457451.4,17594.284615384615,48,1047,Loyal,3.397142738953193e-17,1.554027701933973e-11,4.195874795221727e-10,Cross-sell
10979,2022-01-20,47,Male,West,Gujarat,6L-10L,0,2025-07-13,24,373061.82,15544.2425,19,1289,Champion,8.05751463545266e-21,3.005951074578606e-15,7.514877686446515e-14,Cross-sell
10980,2022-09-12,39,Other,North,Punjab,<3L,0,2025-06-07,26,559313.03,21512.039615384616,55,1054,Loyal,3.897186892454916e-15,2.1797474092952432e-09,5.8853180050971566e-08,Cross-sell
10981,2022-10-08,50,Female,North,Delhi,6L-10L,0,2025-05-26,24,389257.46,16219.060833333337,67,1028,Loyal,1.5642946453550099e-15,6.08913360342492e-10,1.52228340085623e-08,Cross-sell
10982,2023-02-08,29,Other,North,Punjab,10L-15L,0,2025-06-11,14,448776.88,32055.49142857143,51,905,Loyal,9.536727071350792e-15,4.279862620492346e-09,6.419793930738519e-08,Cross-sell
10983,2022-08-23,46,Female,Central,Chhattisgarh,10L-15L,0,2025-06-29,22,450165.58,20462.07181818182,33,1074,Loyal,1.6702224581693155e-17,7.518766616108157e-12,1.7293163217048761e-10,Cross-sell
10984,2022-12-11,48,Male,Central,Madhya Pradesh,15L+,0,2025-07-13,25,677622.58,27104.9032,19,964,Champion,5.701906881897005e-19,3.863740852230804e-13,1.004572621580009e-11,Cross-sell
10985,2022-10-05,47,Female,East,Bihar,6L-10L,1,2024-12-06,16,279804.88,17487.805,238,1031,Churned,0.9999999391165048,279804.8629645009,4756682.670396515,Discount Campaign
10986,2022-12-16,31,Male,West,Rajasthan,10L-15L,1,2024-11-20,14,333162.65,23797.332142857143,254,959,Churned,0.9999999986877526,333162.6495628082,4997439.743442124,Discount Campaign
10987,2022-11-07,32,Female,West,Gujarat,6L-10L,1,2024-11-16,13,219910.72,16916.20923076923,258,998,Churned,0.9999999999898628,219910.7199977707,3078750.07996879,Discount Campaign
10988,2021-12-13,30,Female,West,Gujarat,10L-15L,0,2025-05-29,23,619233.09,26923.177826086958,64,1327,Loyal,1.0333814850329278e-12,6.399040101257286e-07,1.5357696243017486e-05,Cross-sell
10989,2021-09-27,39,Male,East,Odisha,6L-10L,0,2025-05-17,12,155013.46,12917.788333333332,76,1404,Loyal,5.232043578098839e-08,0.008110371779118813,0.10543483312854457,Cross-sell
10990,2023-05-13,45,Female,Central,Madhya Pradesh,10L-15L,1,2024-06-17,15,308488.2,20565.88,410,811,Churned,1.0,308488.2,4935811.2,Discount Campaign
10991,2022-01-11,35,Male,West,Gujarat,3L-6L,0,2025-06-09,25,606773.0599999999,24270.9224,53,1298,Loyal,8.926677418544772e-15,5.416467372883312e-09,1.4082815169496612e-07,Cross-sell
10992,2022-08-25,37,Female,North,Haryana,6L-10L,0,2025-07-10,18,421908.89,23439.382777777777,22,1072,Champion,7.81776565113421e-18,3.2983848281501617e-12,6.266931173485308e-11,Cross-sell
10993,2021-08-04,31,Female,South,Tamil Nadu,6L-10L,0,2025-05-01,17,378951.15,22291.24411764706,92,1458,Promising,1.0898367403942451e-08,0.0041299488608465065,0.07433907949523712,Cross-sell
10994,2022-04-18,28,Male,Central,Chhattisgarh,3L-6L,0,2025-06-15,28,496395.31,17728.403928571428,47,1201,Loyal,2.007630398667422e-17,9.965783141119385e-12,2.8900771109246214e-10,Cross-sell
10995,2022-08-03,48,Female,East,Bihar,3L-6L,0,2025-07-23,26,561167.58,21583.36846153846,9,1094,Champion,1.2961400930610883e-20,7.273517993640657e-15,1.9638498582829774e-13,Cross-sell
10996,2022-11-17,56,Female,South,Telangana,15L+,0,2025-06-09,13,260303.99,20023.383846153847,53,988,Loyal,5.915746222486544e-13,1.539892345540675e-07,2.155849283756945e-06,Cross-sell
10997,2022-07-31,31,Male,Central,Madhya Pradesh,3L-6L,0,2025-03-14,11,249263.58,22660.32545454545,140,1097,At Risk,0.0070250088638398435,1751.0788589324518,21012.94630718942,Cross-sell
10998,2022-01-30,58,Female,West,Gujarat,3L-6L,1,2024-12-11,20,397983.85,19899.1925,233,1279,Churned,0.9999965632788731,397982.4822404945,8357632.127050385,Discount Campaign
10999,2023-11-20,44,Male,East,Odisha,3L-6L,0,2025-06-24,15,302148.0,20143.2,38,620,Loyal,2.0491072962913878e-15,6.191336713598502e-10,9.906138741757603e-09,Cross-sell
11000,2022-07-16,25,Female,East,Bihar,3L-6L,0,2025-05-26,15,360252.92,24016.86133333333,67,1112,Loyal,3.314480993610788e-11,1.1940514562327876e-05,0.000191048232997246,Cross-sell
11001,2023-06-05,35,Male,North,Haryana,6L-10L,0,2025-05-23,24,615329.3099999999,25638.72125,70,788,Loyal,9.748075080926047e-14,5.998276313374418e-08,1.4995690783436043e-06,Cross-sell
11002,2023-03-18,18,Female,South,Karnataka,10L-15L,0,2025-06-11,19,385489.74,20288.93368421053,51,867,Loyal,2.2039730835640037e-13,8.49609010950086e-08,1.699218021900172e-06,Cross-sell
11003,2022-09-04,19,Female,East,Bihar,15L+,0,2025-07-21,18,354542.83,19696.823888888888,11,1062,Champion,1.5602073175092017e-17,5.53160317736421e-12,1.0510046036991999e-10,Cross-sell
11004,2023-08-29,33,Male,Central,Chhattisgarh,6L-10L,0,2025-05-26,19,367765.76,19356.092631578947,67,703,Loyal,1.6081368606131775e-13,5.914176747274193e-08,1.1828353494548386e-06,Cross-sell
11005,2021-05-21,39,Male,South,Karnataka,6L-10L,0,2025-07-24,17,363917.62,21406.918823529413,8,1533,Champion,2.2188382852822846e-18,8.074743479448101e-13,1.4534538263006581e-11,Cross-sell
11006,2023-10-06,55,Female,North,Delhi,3L-6L,0,2025-07-18,25,494620.07,19784.8028,14,665,Champion,3.982201447251536e-21,1.969676758593656e-15,5.121159572343506e-14,Cross-sell
11007,2023-07-20,24,Female,East,Odisha,10L-15L,0,2025-05-17,17,477673.9,28098.464705882358,76,743,Loyal,1.926040728597266e-11,9.200193863878977e-06,0.00016560348954982159,Cross-sell
11008,2022-07-06,57,Male,Central,Chhattisgarh,3L-6L,0,2025-07-01,23,306960.56,13346.111304347824,31,1122,Loyal,2.8206794656444584e-19,8.658373483547237e-14,2.0780096360513367e-12,Cross-sell
11009,2023-03-15,29,Male,East,Bihar,<3L,0,2025-02-28,20,481439.89,24071.9945,154,870,At Risk,0.0028559550055310117,1374.9706637077998,28874.383937863793,Cross-sell
11010,2022-07-24,24,Male,South,Kerala,15L+,0,2025-02-04,12,264674.71,22056.22583333333,178,1104,At Risk,0.9973300121888917,263968.0317503914,3431584.4127550884,Discount Campaign
11011,2021-10-22,50,Other,West,Maharashtra,10L-15L,0,2025-04-30,16,418854.14,26178.38375,93,1379,Promising,9.468891852201076e-10,0.0003966084553506689,0.006742343740961372,Cross-sell
11012,2023-05-26,54,Male,West,Gujarat,3L-6L,0,2025-07-28,21,581098.7899999999,27671.37095238095,4,798,Champion,7.00166153848683e-21,4.068657048004235e-15,8.951045505609316e-14,Cross-sell
11013,2021-09-27,46,Female,South,Kerala,6L-10L,0,2025-06-18,21,384943.65,18330.65,44,1404,Loyal,1.6362826919392885e-15,6.298766318669354e-10,1.3857285901072578e-08,Cross-sell
11014,2021-12-11,23,Female,Central,Madhya Pradesh,6L-10L,0,2025-07-30,18,495860.46,27547.80333333333,2,1329,Champion,3.3630641449915296e-19,1.6676105339450065e-13,3.1684600144955123e-12,Cross-sell
11015,2022-07-23,23,Female,East,Odisha,3L-6L,0,2025-07-02,22,467351.45,21243.247727272726,30,1105,Champion,2.6229463494472104e-16,1.2258377796863605e-10,2.8194268932786293e-09,Cross-sell
11016,2023-07-06,36,Male,North,Haryana,3L-6L,0,2025-05-27,27,606646.39,22468.384814814814,66,757,Loyal,1.0377978448742267e-14,6.295763161427296e-09,1.762813685199643e-07,Cross-sell
11017,2022-02-25,39,Male,East,Odisha,<3L,1,2024-08-31,13,308804.54000000004,23754.19538461539,335,1253,Churned,1.0,308804.54000000004,4323263.5600000005,Discount Campaign
11018,2022-06-26,64,Female,Central,Chhattisgarh,6L-10L,0,2025-06-25,27,517633.15,19171.598148148147,37,1132,Loyal,9.278285467496259e-20,4.802748133139311e-14,1.3447694772790072e-12,Cross-sell
11019,2021-02-15,31,Female,South,Karnataka,3L-6L,0,2025-06-29,21,384539.6,18311.40952380952,33,1628,Loyal,2.2810157142774232e-15,8.771408703619546e-10,1.9297099147963e-08,Cross-sell
11020,2021-05-07,27,Male,East,West Bengal,6L-10L,0,2025-03-17,18,424675.01,23593.056111111116,137,1547,At Risk,0.00039112446589400324,166.1007864647805,3155.9149428308297,Cross-sell
11021,2021-03-03,62,Male,West,Gujarat,3L-6L,0,2025-07-13,19,364981.77,19209.56684210526,19,1612,Champion,2.098494890418888e-18,7.659123794410419e-13,1.5318247588820836e-11,Cross-sell
11022,2021-03-20,25,Male,West,Rajasthan,15L+,0,2025-07-25,16,288914.78,18057.17375,7,1595,Champion,2.23760896296504e-17,6.4647830126107275e-12,1.0990131121438237e-10,Cross-sell
11023,2023-08-10,19,Male,Central,Chhattisgarh,6L-10L,0,2025-07-27,10,106265.15,10626.515,5,722,Champion,3.832402711070417e-14,4.072508489523045e-09,4.47975933847535e-08,Cross-sell
11024,2023-07-11,37,Male,North,Haryana,10L-15L,0,2025-07-07,14,206658.24,14761.302857142857,25,752,Champion,1.5406935880199733e-15,3.1839702527949274e-10,4.775955379192391e-09,Cross-sell
11025,2023-06-19,36,Female,East,West Bengal,<3L,0,2025-05-10,20,431602.59,21580.1295,83,774,Loyal,5.753780844891945e-11,2.483346714947752e-05,0.0005215028101390279,Cross-sell
11026,2021-03-02,47,Male,East,Bihar,6L-10L,0,2025-07-11,22,455241.45,20692.793181818182,21,1613,Champion,1.0829462595391397e-18,4.930020254646742e-13,1.1339046585687507e-11,Cross-sell
11027,2021-03-27,59,Female,North,Delhi,10L-15L,0,2025-06-21,21,361675.78,17222.65619047619,41,1588,Loyal,1.8750846990435623e-16,6.781727210926457e-11,1.4919799864038205e-09,Cross-sell
11028,2021-11-04,61,Male,West,Rajasthan,3L-6L,0,2025-03-29,16,383664.63,23979.039375,125,1366,At Risk,8.153885057667775e-07,0.3128357293712636,5.318207399311481,Cross-sell
11029,2022-09-11,31,Male,North,Punjab,3L-6L,0,2025-04-12,26,427940.03,16459.231923076924,111,1055,Promising,3.0293003359242057e-10,0.00012963588766344146,0.0035001689669129196,Cross-sell
11030,2022-01-01,64,Female,East,Bihar,3L-6L,0,2025-03-09,14,261690.55,18692.182142857146,145,1308,At Risk,0.00557331862154701,1458.4848153978787,21877.27223096818,Cross-sell
11031,2022-06-18,47,Male,South,Telangana,3L-6L,0,2025-03-21,11,207117.77,18828.88818181818,133,1140,At Risk,0.008466156723195024,1753.4915009786605,21041.898011743928,Cross-sell
11032,2021-07-09,21,Female,North,Haryana,3L-6L,0,2025-06-26,19,345007.49,18158.28894736842,36,1484,Loyal,1.4528624983870625e-14,5.012484438836495e-09,1.002496887767299e-07,Cross-sell
11033,2023-03-12,62,Male,Central,Chhattisgarh,3L-6L,0,2025-07-29,25,473438.95,18937.558,3,873,Champion,8.034922403172949e-23,3.804045225889678e-17,9.890517587313163e-16,Cross-sell
11034,2021-12-10,24,Female,South,Kerala,3L-6L,0,2025-06-25,18,284434.03,15801.890555555558,37,1330,Loyal,1.096218054288369e-13,3.118017189399996e-08,5.924232659859992e-07,Cross-sell
11035,2021-03-14,45,Female,South,Telangana,6L-10L,0,2025-04-11,16,347719.15,21732.446875,112,1601,Promising,1.0909788765278938e-06,0.37935424761423425,6.449022209441982,Cross-sell
11036,2023-03-25,55,Female,Central,Madhya Pradesh,<3L,0,2025-07-19,17,337492.37,19852.49235294117,13,860,Champion,8.362607289560552e-19,2.822316153533067e-13,5.080169076359521e-12,Cross-sell
11037,2023-09-16,29,Male,Central,Madhya Pradesh,3L-6L,0,2025-06-27,24,357907.68,14912.82,35,685,Loyal,2.410910807139219e-18,8.628834936701252e-13,2.157208734175313e-11,Cross-sell
11038,2021-01-17,30,Male,North,Punjab,6L-10L,0,2025-06-28,19,376194.35,19799.702631578944,34,1657,Loyal,9.051832704894172e-16,3.405248320726405e-10,6.81049664145281e-09,Cross-sell
11039,2022-04-24,40,Male,South,Telangana,3L-6L,1,2024-12-01,16,284758.02,17797.37625,243,1195,Churned,0.9999999986635311,284758.0196194298,4840886.333530306,Discount Campaign
11040,2023-06-25,59,Female,West,Rajasthan,3L-6L,0,2025-07-05,15,348673.68,23244.912,27,768,Champion,1.2161249122061103e-17,4.2403074847858135e-12,6.784491975657302e-11,Cross-sell
11041,2023-02-13,28,Male,West,Gujarat,3L-6L,0,2025-07-06,15,337463.33,22497.55533333333,26,900,Champion,2.4037912127934117e-16,8.111913872940034e-11,1.2979062196704054e-09,Cross-sell
11042,2023-07-27,49,Male,Central,Chhattisgarh,<3L,0,2025-05-15,27,744328.05,27567.70555555556,78,736,Loyal,8.615217073296159e-13,6.412547724493238e-07,1.7955133628581067e-05,Cross-sell
11043,2022-03-31,39,Male,East,Odisha,6L-10L,0,2025-07-24,28,431258.83,15402.101071428571,8,1219,Champion,3.167305741322125e-23,1.3659285682548624e-17,3.961192847939101e-16,Cross-sell
11044,2022-02-12,23,Male,North,Haryana,<3L,1,2024-12-20,15,276357.82,18423.854666666663,224,1266,Churned,0.9999999441496419,276357.80456531676,4421724.873045068,Discount Campaign
11045,2023-02-16,51,Male,Central,Chhattisgarh,3L-6L,0,2025-07-05,20,319170.8,15958.54,27,897,Champion,3.504904126726295e-18,1.118663054050533e-12,2.349192413506119e-11,Cross-sell
11046,2021-06-18,57,Male,North,Delhi,15L+,0,2025-07-30,25,566367.27,22654.6908,2,1505,Champion,1.852217695481231e-21,1.0490354796353962e-15,2.72749224705203e-14,Cross-sell
11047,2021-09-20,45,Male,North,Punjab,10L-15L,1,2025-01-30,16,345117.59,21569.849375,183,1411,Churned,0.9505196656901994,328041.05627060734,5576697.956600325,Discount Campaign
11048,2022-10-20,26,Female,West,Gujarat,3L-6L,0,2025-06-09,21,547936.97,26092.236666666664,53,1016,Loyal,7.568369847372717e-14,4.146989642008769e-08,9.123377212419292e-07,Cross-sell
11049,2023-01-02,25,Male,West,Rajasthan,3L-6L,1,2024-11-03,19,486035.88,25580.835789473684,271,942,Churned,0.9999999999652109,486035.87998309126,9720717.599661825,High Value - Personal Offer
11050,2021-05-12,37,Male,North,Punjab,6L-10L,0,2025-07-17,18,424930.75,23607.26388888889,15,1542,Champion,3.283684647164715e-18,1.3953385798831878e-12,2.6511433017780568e-11,Cross-sell
11051,2022-07-11,41,Female,North,Haryana,10L-15L,0,2025-07-12,17,376923.9,22171.99411764706,20,1117,Champion,1.5309865874930402e-17,5.77065435405568e-12,1.0387177837300224e-10,Cross-sell
11052,2022-02-04,43,Female,East,Odisha,10L-15L,0,2025-07-29,20,412940.06,20647.003,3,1274,Champion,1.062680004315201e-19,4.3882314474271934e-14,9.215286039597106e-13,Cross-sell
11053,2022-07-04,29,Male,South,Kerala,<3L,0,2025-06-10,18,338608.71,18811.595,52,1124,Loyal,4.3248596603564625e-13,1.46443515052434e-07,2.782426785996246e-06,Cross-sell
11054,2023-11-16,41,Female,West,Maharashtra,<3L,0,2025-06-10,14,426488.32,30463.45142857143,52,624,Loyal,1.134049263910768e-15,4.836587653625401e-10,7.254881480438101e-09,Cross-sell
11055,2021-03-25,31,Other,East,Bihar,3L-6L,0,2025-07-02,23,372381.21,16190.487391304348,30,1590,Champion,1.2568751149409692e-16,4.680366761206072e-11,1.1232880226894572e-09,Cross-sell
11056,2023-12-27,50,Female,East,West Bengal,10L-15L,0,2025-07-28,26,713349.93,27436.53576923077,4,583,Champion,1.404304682547922e-20,1.0017606469942325e-14,2.704753746884428e-13,Cross-sell
11057,2022-05-08,55,Female,East,Odisha,10L-15L,0,2025-03-09,18,341048.14,18947.11888888889,145,1181,At Risk,0.0003237999921693883,110.43138506138445,2098.1963161663043,Cross-sell
11058,2023-04-26,48,Female,South,Telangana,<3L,1,2024-12-22,20,350511.72,17525.586,222,828,Churned,0.9999697264224953,350501.10875627823,7360523.283881843,Discount Campaign
11059,2022-04-10,18,Male,South,Telangana,6L-10L,0,2025-04-18,18,403048.47,22391.581666666665,105,1209,Promising,1.6379332441896163e-07,0.06601664880327612,1.2543163272622464,Cross-sell
11060,2021-12-07,64,Male,West,Gujarat,3L-6L,0,2025-06-07,18,499794.85,27766.380555555555,55,1333,Loyal,4.747018554171728e-15,2.3725354262294757e-09,4.507817309836004e-08,Cross-sell
11061,2023-04-24,19,Female,East,Odisha,6L-10L,0,2025-06-30,27,500287.03,18529.14925925926,32,830,Loyal,1.044559202918838e-18,5.225794212874328e-13,1.463222379604812e-11,Cross-sell
11062,2023-01-23,64,Other,East,West Bengal,10L-15L,0,2025-06-10,24,396983.79,16540.99125,52,921,Loyal,8.101024644848511e-17,3.215975466395366e-11,8.039938665988415e-10,Cross-sell
11063,2021-06-07,19,Male,East,Bihar,6L-10L,0,2025-02-26,22,449910.55,20450.479545454546,156,1516,At Risk,0.007217937034601724,3247.4260211030305,74690.7984853697,Cross-sell
11064,2023-02-12,42,Male,South,Tamil Nadu,<3L,0,2025-04-28,21,497817.46,23705.59333333333,95,901,Promising,4.729234573067939e-10,0.00023542955429088657,0.005179450194399505,Cross-sell
11065,2023-04-05,22,Female,Central,Madhya Pradesh,6L-10L,0,2025-07-03,23,647941.98,28171.390434782606,29,849,Champion,8.338472273671254e-17,5.4028462351776544e-11,1.296683096442637e-09,Cross-sell
11066,2022-03-01,22,Male,East,Odisha,3L-6L,0,2025-06-14,17,301701.98,17747.175294117646,48,1249,Loyal,6.24443888502566e-13,1.8839595756012337e-07,3.3911272360822208e-06,Cross-sell
11067,2023-10-11,50,Female,West,Maharashtra,10L-15L,0,2025-02-09,22,390160.97,17734.589545454546,173,660,At Risk,0.002669202042781766,1041.418458137715,23952.62453716745,Cross-sell
11068,2022-12-03,52,Female,Central,Madhya Pradesh,3L-6L,0,2025-02-02,13,235934.19,18148.783846153845,180,972,At Risk,0.9917778900475573,233994.3131482795,3275920.384075913,Discount Campaign
11069,2022-01-01,23,Female,Central,Chhattisgarh,10L-15L,0,2025-02-24,17,355877.37,20933.96294117647,158,1308,At Risk,0.20900884053586577,74381.5164766533,1338867.2965797593,Cross-sell
11070,2021-01-12,63,Female,West,Rajasthan,3L-6L,0,2025-04-05,20,576788.86,28839.443,118,1662,Promising,1.6577661878785582e-07,0.09561810696530193,2.0079802462713405,Cross-sell
11071,2023-01-10,33,Female,West,Maharashtra,3L-6L,0,2025-05-17,23,322967.22,14042.05304347826,76,934,Loyal,2.2288560408583098e-13,7.198474392962147e-08,1.7276338543109153e-06,Cross-sell
11072,2021-08-17,32,Female,East,Bihar,3L-6L,0,2025-05-31,19,286119.87,15058.94052631579,62,1445,Loyal,4.982143947707778e-12,1.4254903786394362e-06,2.8509807572788722e-05,Cross-sell
11073,2023-04-09,31,Female,West,Gujarat,<3L,0,2025-03-16,18,317080.72000000003,17615.595555555556,138,845,At Risk,0.00018076330975607603,57.31656040703962,1089.0146477337528,Cross-sell
11074,2022-07-29,39,Female,South,Tamil Nadu,3L-6L,0,2025-06-19,23,649182.55,28225.328260869566,43,1099,Loyal,1.0347666100081187e-14,6.717524265399261e-09,1.6122058236958226e-07,Cross-sell
11075,2022-05-27,26,Female,West,Rajasthan,6L-10L,0,2025-07-09,27,665540.04,24649.631111111117,23,1162,Champion,2.2159495520825264e-18,1.4748031535309868e-12,4.129448829886763e-11,Cross-sell
11076,2021-06-29,37,Male,North,Punjab,<3L,0,2025-07-24,28,498116.82,17789.88642857143,8,1494,Champion,9.070647654706849e-22,4.518242165103033e-16,1.3102902278798797e-14,Cross-sell
11077,2023-02-19,27,Female,Central,Chhattisgarh,<3L,0,2025-06-07,21,573273.35,27298.730952380956,55,894,Loyal,8.498471663112604e-14,4.871947320192634e-08,1.0718284104423795e-06,Cross-sell
11078,2021-07-01,20,Male,South,Tamil Nadu,<3L,0,2025-06-19,21,451886.8,21518.41904761905,43,1492,Loyal,3.6184826584506436e-14,1.6351445493827542e-08,3.5973180086420593e-07,Cross-sell
11079,2022-04-03,35,Female,West,Maharashtra,<3L,0,2025-07-21,22,511562.08,23252.82181818182,11,1216,Champion,4.1327788007535596e-19,2.1141729194933966e-13,4.862597714834812e-12,Cross-sell
11080,2023-07-05,49,Female,North,Delhi,10L-15L,0,2025-03-13,14,272393.15,19456.65357142857,141,758,At Risk,0.0006082132355410465,165.67311910071763,2485.0967865107646,Cross-sell
11081,2023-10-05,53,Male,North,Punjab,15L+,0,2025-05-28,19,513826.19,27043.483684210525,65,666,Loyal,2.3917876238964246e-14,1.2289631220758529e-08,2.457926244151706e-07,Cross-sell
11082,2023-12-20,34,Male,Central,Chhattisgarh,<3L,0,2025-02-23,18,361206.18,20067.01,159,590,At Risk,0.006313783069612783,2280.5774639235074,43330.97181454664,Cross-sell
11083,2023-11-16,33,Male,Central,Chhattisgarh,10L-15L,0,2025-06-21,18,418409.41,23244.96722222222,41,624,Loyal,5.231953439024432e-16,2.1890985515696832e-10,4.159287247982398e-09,Cross-sell
11084,2022-09-01,55,Female,South,Kerala,6L-10L,0,2025-03-30,23,474990.84,20651.77565217391,124,1065,At Risk,5.788123362960378e-08,0.027493055781961748,0.659833338767082,Cross-sell
11085,2021-08-08,50,Male,North,Punjab,15L+,0,2025-05-04,17,302421.7,17789.511764705883,89,1454,Loyal,9.409828525114476e-10,0.0002845736339273613,0.005122325410692503,Cross-sell
11086,2023-07-08,57,Male,Central,Chhattisgarh,3L-6L,0,2025-06-01,19,399075.01,21003.947894736844,61,755,Loyal,1.3982256809728206e-14,5.579969276164852e-09,1.1159938552329705e-07,Cross-sell
11087,2023-05-28,60,Female,Central,Madhya Pradesh,3L-6L,1,2024-11-19,20,382735.1,19136.755,255,796,Churned,0.9999999567136931,382735.08343281096,8037436.75208903,Discount Campaign
11088,2023-12-21,56,Female,North,Delhi,6L-10L,0,2025-07-14,23,466196.53,20269.414347826085,18,589,Champion,8.3750971860978e-21,3.904441246571559e-15,9.370658991771742e-14,Cross-sell
